GeneID,CRISPRn Viability Z score (olap and talaz screen),CRISPRn Drug Effect Z score (olap screen),CRISPRn Olaparib sgRNA Drug Effect Zcount,CRISPRn Olaparib Gene Rank,CRISPRn Drug Effect Z score (talaz screen),CRISPRn Talazoparib sgRNA Drug Effect Zcount,CRISPRn Talazoparib Gene Rank,CRISPRi Viability Z score (olap screen),CRISPRi Drug Effect Z score (olap screen),CRISPRi Olaparib sgRNA Drug Effect Zcount,CRISPRi Olaparib Gene Rank,CRISPRi Viability Z score (talaz screen),CRISPRi Drug Effect Z score (talaz screen),CRISPRi Talazoparib sgRNA Drug Effect Zcount,CRISPRi Talazoparib Gene Rank
SLCO1B7,3.62128556968338,-2.42372665568129,1,2745.80593802704,0.469073343613438,1,12861.9754886207,0.652141251365731,-0.9164081393587,1,3519.13971314484,0.863083420858883,-0.218611896986706,0,9066.84012261389
AP5S1,0.229031137522168,1.75128633833505,0,11153.1984476436,1.07211981456853,0,7144.32132388673,1.05870574873755,0.542302191510011,0,9035.83198528649,1.40116535671802,-0.218558326418276,0,7814.86195782941
CCNT2,-0.0847109772270065,2.42621761527913,0,16027.1125144853,0.169905067652943,0,12047.2827766135,1.09627773373614,-0.779722545362612,0,3337.23203717693,1.14195575105182,-0.218527188035032,0,8406.09053984433
CISD3,-0.147660124696582,-0.683249504572718,1,3666.7909831386,-1.66744173257863,1,2130.71600415284,1.03318147216275,0.668518143832341,0,11443.1246595348,1.25426264320608,-0.218286980937918,0,3595.67296089837
CA8,0.519863105542502,-0.416561756121909,0,6466.43495533279,-1.89133300949831,1,2241.42877039336,-0.906127666258057,-2.12298398829598,1,765.630464363054,-1.17219877173226,-0.217977545786121,1,8914.23460881443
ASB5,-0.661102434456527,-1.05343661283493,1,6475.25290816385,-1.27775229397333,0,3134.7626833374,1.00168147709004,-2.309214200888,1,1490.67229394312,0.578234748698695,-0.217856522807766,0,5910.52533504336
SEC14L6,0.516259264496257,1.11531426135679,0,15454.0218989755,-0.869249471927972,0,4293.31684408706,0.279116093961017,0.465514941630051,0,11588.3174908217,0.16045693433928,-0.217798175874091,0,9217.27662620197
GABRD,0.506799286992378,-0.894548478555308,0,2522.28049939206,-0.218045662877813,0,6976.34525571749,1.10345820348899,-0.169111508095432,0,9046.96919761249,0.321476066751535,-0.217593303258647,0,4517.42759372939
CMC1,-0.771720986791889,-1.66391002905548,1,5572.9508024888,1.87038266102164,0,12555.8124585676,-0.148364385059269,-1.12659846228425,0,2742.21219041369,-0.135965367967696,-0.217222154105441,0,7087.64322151888
CCDC81,-0.305739711804479,1.13568851225418,0,11571.7546597313,-2.19945747579496,1,1625.9776416092,1.37996713795928,-0.481679544471283,0,5555.89849637375,0.225889307083358,-0.217006400381456,0,6266.03381079948
MAT2B,2.87200610286237,0.516471265422209,0,7580.59434729008,0.215215228297199,0,6090.36112436197,-1.45125970890718,0.0740290131577618,0,4597.8722826486,-0.956695763218028,-0.216917966477283,1,6396.54673486662
APOA2,1.7044963699893,0.359404202723072,0,8674.32350900116,-0.871239131601967,0,4633.95017624279,-4.4814514594521,-1.18832738495953,1,4009.97370878051,-5.70658284875599,-0.216498558894324,0,4481.52554524233
XG,0.887742187112645,1.22026641290691,0,13383.0967673847,0.827160589595453,0,14278.1788269717,1.4102094613296,0.561555871289048,0,13810.7691454719,0.560022032724862,-0.216125276378354,0,9040.84438421524
ENTPD2,0.203909381650068,1.02183682366781,0,13118.1362082785,1.34174715973509,0,14990.0618283927,0.581062933034777,-0.42786481181466,0,5446.0644019518,0.545784485518847,-0.215933879530523,0,5791.30127326277
FAM47C,1.51135915627492,-0.0624402242278292,0,7312.39281599633,0.109243087123998,0,8766.79462314903,-0.0406841066808766,-2.33227515424598,2,1692.06246940023,-0.290557159642489,-0.215809288576999,0,9194.95213663794
NUP50,-2.45131297387382,-2.05035301375323,0,2028.38568521378,-2.18101062748391,1,1722.39501622183,0.383546155201397,-1.40670055292256,0,1467.43913196901,-0.325777249020862,-0.215672102220847,0,8191.2606222789
TXN,-8.87937057860753,0.664829530491266,1,11468.0571624719,1.2506309622291,0,11653.569975738,-7.39538258494661,0.683412036497612,0,8006.17219242625,-9.3012506624639,-0.215537804800674,4,7600.55462619065
GNL3,-11.4629340780619,-1.27805130647164,1,5243.44986335856,-1.51567126448599,1,3075.34495992979,-12.1308546775008,-1.88906126223588,1,3610.01520367647,-12.3925917253856,-0.215510373426558,0,11219.9849003253
NME1,-0.946516449088574,-0.982335878711203,0,4264.29596988492,-0.192297070122134,1,9372.21082599536,1.21589733490648,-0.242447575484197,0,5168.43153101182,0.889388338875547,-0.215353130878067,0,4815.00343832684
CDK9,-9.60916928857822,-0.936567952514984,0,5343.08734191176,-1.50761834156353,1,3984.62108065339,-0.209592076632825,0.274074230289027,0,6178.45610222067,-0.297250936772254,-0.215203553025779,0,7661.75268312777
PTPN2,0.213748286530726,0.768694276121046,0,11160.036687165,2.78585375960181,0,16936.1870985533,1.32796564224042,0.117864559712692,0,9793.59218833689,1.23270598263407,-0.215158712101589,0,6035.27867793133
AMELX,-0.0955667083014233,0.0735771680271342,0,9012.91749450054,-0.243741459566162,0,6630.79984276182,1.13273251480519,-0.856609207804286,0,2417.86057166275,0.811759641430418,-0.215013495160675,0,4550.31722146884
BTN2A1,0.469639158326321,0.70657138725953,0,12253.8203676697,0.396973362229862,1,9902.82338365501,0.428655541760945,0.247201611105812,0,6751.69461869264,0.601467882029112,-0.214896077510463,0,3476.4959335137
TBATA,1.73466243490953,-0.806281652384884,0,4777.91242610544,0.903841064884774,0,13313.9507607895,1.03193662401131,-1.63047770271616,1,1352.21356901841,0.277747445784745,-0.214892074011495,0,6326.62385444112
NKX2-1,-1.08341383762705,0.476313871349051,0,13002.1086599195,0.731790720462142,0,12117.1452227637,-0.424169889320487,-0.549747269608581,0,5675.71211927549,-1.05210388470797,-0.214257340394923,0,8774.45478212125
SLC10A6,0.167282301043355,0.452206898352238,0,10647.9149596181,-0.65860793936763,0,3699.74501154868,-1.5264969582977,-1.05455395914334,0,4400.77605564169,-1.61676368516488,-0.214057454522636,1,9206.17112688843
PAX6,2.69513109270979,0.711534080595153,0,10291.7289871792,-1.25037769960009,0,1493.08941140256,-4.70469124469836,0.134741697266618,0,10115.1627053318,-4.15799436589432,-0.214038807000684,1,8149.50673057611
MPL,0.315925760747505,0.764508832524163,0,9350.20404489366,1.5876939163222,0,15446.5131070677,-2.18019854050326,-0.805111066872839,0,5995.24620011471,-2.5114797030415,-0.214019279508077,0,10800.4096353543
FOXR1,0.465094958272023,0.059054488185612,0,10121.9286792339,0.516680798821863,0,12221.9738606551,1.28300129689841,0.52247231539961,0,13451.8460837189,0.983744026359811,-0.213519922615449,0,5329.82660972769
DMXL1,-1.5015874261334,1.11039204676652,0,9668.96463546242,0.801353343292051,0,9616.73129044129,-13.1527274207379,-0.316301802914429,1,8960.62376281856,-11.5609849396614,-0.213332096118382,0,11368.970034709
SCAND1,0.254987839651643,1.28335846264366,0,9231.28441109278,0.0395805164129992,0,7883.70723044991,-0.802897459727368,0.603378735292394,0,11208.3202900117,-1.03085346207042,-0.213273150022232,0,9109.89505787908
UQCR11,-0.0325474220108204,-0.047946547225828,0,7169.01086748239,0.835578103660552,0,10906.7334593101,-0.624243939049488,0.37720674526885,0,12011.7572347945,-0.532752080738767,-0.21324506705147,0,5033.12776024673
STK4,-0.619140358609865,-0.311541579344365,0,7077.80029549736,0.286409549519619,0,11412.0201530823,-0.676678883479694,0.752386493687372,0,13092.0907395688,-0.272314813884468,-0.213244023538151,2,6258.50836742936
SCN8A,0.886160307202992,1.29780130321324,0,16106.302646911,0.8578265694058,0,14378.4955676797,-0.441334857539747,2.1447831033749,0,16060.9980744742,-0.0125562336356296,-0.213034327374546,0,7965.18865479849
KLHDC7A,-0.154787430153801,0.803191974986787,0,5944.0106791638,0.428460085272574,0,7530.80363621597,-4.69567437127697,-0.118962244556828,0,5433.51310057563,-4.60266897374453,-0.212952868542282,1,10827.7406573288
CDC42EP3,0.641391691057958,1.03518512522324,0,12502.4364171109,0.758228351117839,0,10135.1716223109,-2.99304012228466,-1.89444481431286,1,2118.97348695896,-3.6013669180428,-0.212664790939439,1,4775.84425092319
JMY,-1.20936129532272,4.91126376454838,0,13936.0100431914,3.54265452828139,0,12378.3873113299,2.03925973344481,0.329889242154594,0,10172.3728673646,1.17715567449894,-0.212614627621431,0,8048.84420090915
MMD,0.846893516101623,0.400863974018503,0,8437.96788523812,1.13242501491335,0,14619.5725032477,-7.34757468788415,0.10997868980092,0,9885.40721842697,-6.45723927983583,-0.212382999331579,0,8550.41190340065
MTHFD2L,1.17952184492223,-0.13745716024839,0,5800.30725395684,-0.425376741812916,2,7321.81385221215,-0.116744193148699,0.276808153794929,0,7346.20765499605,0.161262467403336,-0.212326754450507,0,3946.12699452148
HSD17B12,-3.61338389660116,-4.10964816058519,2,461.90050517648,-0.189517601298433,1,9025.78220895444,-5.1567182356932,-0.754024503480403,0,6385.77890150501,-8.92027822657116,-0.212264474775693,0,9617.69167132106
LOXL3,-0.830354998593476,0.764014263340808,0,12034.6101947011,0.523051262756511,0,11109.5891111388,0.432130138358824,-0.59321680247419,0,7470.9726806605,0.28595783985146,-0.212192800159988,0,7841.23192983271
CCDC109B,-1.12021148274382,1.22076493068494,0,12365.5640734789,-2.00074988319271,0,2192.72300638793,-0.111438830193128,0.39743237202095,0,11130.8138766041,0.45573517533055,-0.21203749827319,0,6915.29311582893
ATL1,-0.211792096836867,0.0668461652375419,1,12037.5763671517,-4.82561618577829,1,2592.65906880102,-0.187390924565743,-1.04097706706359,0,2312.62083128843,-0.351721298307673,-0.211574297760734,0,6227.81816312173
COL21A1,0.614182236619777,2.12154009707427,0,14913.060160893,0.738571264004917,0,12296.2051977247,0.522156880392208,0.505074441650005,0,9927.23425905414,0.79623854994859,-0.211531108017031,0,8287.77369736275
WSB1,-0.467998763113463,-0.945079506910278,1,3453.39767495225,-0.175544635027687,0,4298.62040083171,-2.65871261664968,0.881936314446228,0,13203.2939115015,-2.23642257900957,-0.211293865393844,0,8083.31357737286
SFT2D1,2.23352599573432,-0.943092245896475,1,3551.795005315,-2.30617892531166,1,5319.18627696711,0.580009619391575,0.947296769446971,0,13292.4548985474,0.905806224965101,-0.211093460131255,0,7119.03933310287
ADIRF,-0.580804291630363,-0.639303739322528,0,3545.24382473787,0.0005042431799579,0,10396.2159021974,0.011913634751416,0.483899461308392,0,11470.1093195338,-0.38664043189492,-0.211005963679141,0,9414.33613794614
ZNF85,-2.56205900152077,-4.15724770620046,2,874.479183285939,-1.22987558030566,1,4441.63822673286,0.600756972623228,-1.13753997407983,1,1265.66846785261,-0.298366011992412,-0.210827725683392,0,4316.64144938252
FAM21C,-1.35771575376137,1.21692605993229,0,16392.7050433443,1.07444826681804,0,12747.4238004036,0.604490871946675,0.90176655007614,0,14012.1054683618,0.478888183355696,-0.210528012434849,0,3259.96722965038
CYS1,2.89946027278594,0.470286932954307,0,8142.85812447158,0.830024437627281,0,10075.7783170338,0.824685644466206,0.360098676717025,0,10648.1741103598,-0.0721653030070487,-0.21029780648629,0,3359.51745408691
TMEM229A,0.546021197550132,4.41767476469145,0,14221.0333755073,0.576008824509313,0,11876.7626590288,0.838398406118128,-3.53028321563305,1,771.036311397442,-2.25910451323729,-0.210157130104528,0,5456.4623401849
PBK,2.2154512959135,-5.03725782760872,2,987.271052024096,0.801547759149256,0,13182.5304729572,0.19254534698842,-0.151214573193542,0,7430.92901576588,0.936580440907176,-0.209357839813663,0,4973.03954405159
ACBD3,-1.78131583394711,2.82436922670951,0,17348.723294728,-1.9424063569925,1,1093.22214312275,-0.471192206233961,-2.01428958258546,1,1582.52990397434,-1.3291770348476,-0.209230844198609,0,9737.94336146746
CEP112,1.25858211986662,-0.504926804337947,0,7363.40862684779,-3.58537646445734,2,1213.22359314376,2.07170389260107,-1.18392480706679,0,1961.6087332763,1.25674791842594,-0.209229266757258,0,9417.23785460794
S100A8,0.613864974498674,0.883539152371384,0,13049.5304576204,-0.0517792039457363,0,9912.42424790894,1.74544882588336,-0.660330614592205,0,1845.71929856291,1.58531215721455,-0.208609784118984,0,6630.82255543438
NFU1,-2.79428935967243,-1.83579358818496,2,2757.97597177135,-2.00107175403771,1,2852.71767328539,-8.71713993963124,-3.5068958845646,2,727.762434812197,-10.6527536940294,-0.208471898206243,0,5806.37103418615
MS4A10,1.33946179223025,-0.584854387491986,0,3949.48111135141,0.934240374659796,0,14583.2797349852,0.473978405563569,0.312517499933708,0,5926.04821493693,-0.0453945904472998,-0.208312289981001,0,5870.85377988871
SLC14A2,0.232296338707155,-0.146840269003334,0,9592.53277828285,-0.233393771580967,0,5283.01669628716,-0.227698767756449,2.05192087714386,1,14683.4078997999,0.835922233064587,-0.208186684361461,0,9414.05716926673
ZNF280C,0.63027556800839,0.743288856058328,0,11839.8551225577,1.21728696093116,0,9726.48238862595,-1.64499287977913,0.531854710158219,0,9473.29983924228,-2.32708980135755,-0.207859822467837,0,8931.76260218208
NGDN,-6.69706981072087,-5.86170176734107,2,338.168933910377,-0.975622119470956,1,4901.2723664011,-14.8916498517726,-1.72828638749978,2,7233.41651628144,-19.815752408726,-0.207825451180015,0,10903.3317932759
METTL5,-3.4370581030352,-1.40933389480009,1,2631.60594674087,-0.724151878317611,1,9573.16645808307,1.58975003008438,0.986469586230136,0,13486.8938995364,1.99613788565271,-0.207793754565731,0,6093.89932036471
TMEM155,0.607144991069098,0.678899980498088,0,12792.2627044244,1.39861693209079,0,14608.0470865821,0.276262421066999,0.529235609172549,0,9397.60251856992,0.42089799651219,-0.206887497502285,0,7469.07450667031
INPPL1,0.566847835702677,-0.191234857751609,0,5904.94923679254,1.83320710075846,0,16295.3376250993,1.17451482327489,0.402647971653033,0,5180.36311450547,1.23479988351518,-0.206604431303016,0,7392.23807468638
ZCCHC13,0.211674459241945,-1.48774744899417,1,3473.73421950113,-0.923865520843852,1,6970.67282693281,-1.01069206037392,0.75920209455768,0,10981.265955084,-1.24834929222688,-0.206285446712362,0,7383.36042965301
EGR1,-0.0536546500876183,-0.107379685654233,0,6580.91707942773,-0.861498864959341,0,5174.2508232571,-1.80024040013893,-1.28394236560928,1,5509.18364661083,-1.92096874010682,-0.206167102262342,1,7591.5508333059
FAM115A,-0.412835217865974,-1.6456636725669,0,1967.28233584942,-1.41777448770338,1,5977.0335115672,-1.91196029288947,0.910708817782769,1,11068.7245349138,-0.936643978565867,-0.205860896352107,0,5187.5283758862
RUSC2,1.56589188009568,1.162781556324,0,13227.5842920452,0.759923596956307,0,11059.1957836452,-1.38420247131625,0.145099563832396,1,9697.46021828423,-1.78982408438823,-0.205714248574994,0,8337.37044568658
PLAU,1.00382980655135,-0.0909918480660074,0,8951.29023097808,-0.135020316154444,1,8287.4422478034,0.759657181732385,0.380208007699787,0,8055.72875969642,1.08772630098909,-0.205606157677201,0,4834.18851697073
NDUFA12,-0.972590406628861,1.74174771228926,0,14164.2126953081,0.470709377437802,0,11659.1617081336,-0.263126394775198,0.643667255209001,0,12540.609748651,0.216309087171154,-0.205085850866571,0,9451.26082939172
RELT,-1.84520640379513,0.403327195480654,0,12106.3076150467,-0.333981109500562,0,6781.30243144918,-0.513752465123678,0.694745216882055,0,12537.2802491109,-1.69001677155016,-0.205057237667684,1,5435.27619360569
C18orf25,-0.551535316396554,-0.482015528827048,0,3916.75625457209,-1.42290775114954,0,3514.04093009049,-2.04094527388718,-2.50670724836402,1,4639.97955913694,-3.66125368846112,-0.205056175123944,1,4606.11308173838
PIGS,-2.0654715508114,-1.88418227259772,1,706.71013834071,-2.97664409792126,2,226.800370463081,-0.639015052444351,-0.159576100270644,1,7344.22029075516,-1.91153870049786,-0.204852019525167,1,6226.88748729056
C20orf194,0.638578168991867,1.6685169605682,0,15814.0924018065,0.758797211423146,0,13453.0320412073,1.61283305075534,-0.631179711017489,0,4023.76600130425,1.83745725591501,-0.204812441301664,0,5054.70141248115
ZNF414,0.278866627430117,-0.480213506122686,0,6889.25461425528,-1.01198256305604,0,3061.28694461211,-1.16159061890098,0.723076282301222,0,13053.3901825455,-1.25325012192732,-0.204417730660341,1,4868.02019946755
SGTB,0.787351962658221,1.093273122917,0,13729.9893604864,1.71521079698995,0,16060.9574583988,-6.26038220473429,0.949038358525936,0,16330.5898955401,-5.57052313404114,-0.204155707032059,1,11249.4414844108
EXO5,2.63084516344094,-3.1236369159231,1,3318.62732776482,-0.233399100560668,0,5281.80997357765,-3.06978509798976,-0.348310422630226,0,6039.93132350315,-2.18948445040447,-0.204098119855422,0,9708.90777859943
CLEC2B,0.366992963342115,-3.80688798007888,2,1249.8509953588,2.44592439530961,1,12725.0666892701,1.90082058379419,-0.306063029744542,0,9036.67055290888,1.44933007430318,-0.203647877237068,0,9375.20676237322
UGGT2,-1.14544094766694,-0.960538946637219,0,2912.03134581328,-0.356279204508273,0,3482.92974671884,0.367897330419174,-0.488198321396942,0,6238.24459124753,-0.399392784642329,-0.203508818668861,0,6810.75915859899
PRX,0.203713776998585,-0.0435700010789029,0,4865.60186749427,1.8562898058684,0,9922.41768243753,1.44859868309397,0.0932480825615515,0,8003.60260624333,1.06560465585152,-0.203406404885781,1,9397.02284616432
BCKDHA,0.820626772896675,0.315130445166497,0,9043.98795056176,0.0945780757267815,0,8233.46606492279,-4.93405045820431,-0.256230332520111,0,5111.19704009318,-5.19880421225012,-0.203211878260071,1,4885.1335395175
SP140,0.800137218850697,-1.13802593805393,0,4292.29938206018,-0.765504136906244,0,5414.13581471183,0.813312694949337,0.367899108184958,0,9609.85666183251,0.340308891861641,-0.202950711537956,0,8469.03685230795
DHX40,-2.11632456094448,-1.7319869862072,1,2635.93354096926,1.78278451920617,0,15801.7595876824,-0.28413722724288,-0.2663503104957,0,7782.29898201241,-1.3050464472777,-0.2025837644053,0,6204.67179076774
ZNF878,1.10607870538397,1.33179524589994,0,14501.4035755738,1.39958768425879,1,11505.2632547759,0.834282514323244,-0.609760703151911,0,4506.14606842332,0.938341112059549,-0.202544297143412,0,6168.86603552947
C15orf38,0.771546949324594,0.126831766375892,1,4338.53777359513,1.26051347181224,0,15893.1585687711,1.54098938522561,-0.197274558865869,0,6833.70194539147,1.76148822652933,-0.202218080181926,0,6771.616200182
SRMS,-0.196382147073005,0.0966050368881767,0,8153.10874817744,-0.15481831995515,0,5590.11670957671,1.03568902073754,-0.426374403720774,0,4163.72005366863,1.01361483073684,-0.20194850657412,0,7560.97599751521
TWF2,2.36465084387848,-0.691949817985134,0,3191.11086202347,0.158024759162772,0,9622.07509087473,0.7526972009902,-0.793938971674343,0,6197.20547248769,0.019829048889741,-0.201832313223566,0,6104.31494645078
BIN2,1.10777618143076,0.793053346794802,0,9533.00970032247,1.39847518087147,0,13243.1379032773,1.38570322686292,-0.361101694863689,0,6203.89350364796,1.19339122692781,-0.201777134539617,0,9515.25185185984
TRUB1,-0.723564751714671,0.636261133841415,0,12061.7561451216,-1.82936754764074,1,2435.39550993768,-2.08888443524465,-0.423773472713993,0,6837.41832394551,-2.84968835739811,-0.201299260021228,0,3609.72430129795
TRIM22,0.860831099435891,0.273267350958565,0,12295.941641648,-0.229541336019077,0,8572.03828238081,0.75399050133498,-0.0572294575575166,0,4908.07171810909,0.203559427196303,-0.201291555262463,0,5957.45477379673
SLC17A9,0.350475893000426,-0.223958598693414,0,6242.93997378097,0.644642379303432,0,11918.7182026271,0.0595295264062004,-1.92258269989788,1,1812.81681811797,-0.119959504009812,-0.201018901025746,0,7282.59433457644
ABTB2,0.123680468980836,1.14474665723174,0,14366.2541463141,-0.707481692906829,0,4188.20303173026,-3.61263941240558,0.960206223895126,0,13495.3820902136,-3.62081991997335,-0.200923672486871,0,6970.98125332996
